MAG	Taxonomy	Domain	KigC100	KigC1200	KigC150	KigC250	KigC300	KigCa35	KigCa65	KigCas0	KigOff0	KigOff120	KigOff40	KigOff80	KigOffSurface	MahC100	MahC200	MahC400	MahCa10	MahCa50	MahCa65	Mahsurface_10	Mahsurface_6	Mahsurface_7	Mahsurface_8	Mahsurface_9
M_DeepCast_400m_m1_109	Alphaproteobacteria non LD12	Bacteria	1.107672621	0.27425793	0.560496327	0.131521703	0.295075292	0.003800835	0.138617362	0.004163439	0.000818364	0.139255092	0.00166995	0.021829215	0.001517195	0.379877295	0.33942187	0.226301503	0.001331886	0.022314691	1.385488147	0.003177129	0.002371953	0.005652254	0.005805342	0.003544741
K_DeepCast_35m_m2_067	Alphaproteobacteria non LD12	Bacteria	14.05677813	23.56570104	16.58263438	18.934675	17.08380104	34.17294375	13.42173542	51.16546667	14.09249479	12.36577917	20.48271563	30.05525104	14.33548125	39.10025833	20.42027813	31.21925208	37.53417813	17.79593854	15.75210104	27.70720208	11.23974688	19.81340313	28.98999896	24.42505625
K_DeepCast_35m_m1_317	Alphaproteobacteria non LD12	Bacteria	3.673131185	5.966069045	3.987872152	4.714218987	4.121876755	8.770844419	3.480779402	12.0485038	5.208611277	2.480203913	5.680144879	4.555450633	4.637109896	6.311397238	3.468555236	5.740014845	5.945669045	3.912370426	2.663724971	5.750210357	1.748620944	4.672036824	5.871904488	3.816160875
K_Offshore_40m_m1_238	Alphaproteobacteria non LD12	Bacteria	0.889464055	1.454270507	0.915332719	1.010226728	1.059168203	1.536057143	1.089156682	2.145651152	11.93798065	1.333694931	14.13195899	1.287107834	11.40453041	1.284798157	0.765178802	1.432817972	1.148299078	1.303832719	0.873276498	2.047063134	1.633	1.363835484	1.580069585	1.027131797
M_DeepCast_400m_m1_328	Alphaproteobacteria non LD12	Bacteria	1.363726434	12.55974289	3.212289027	4.191401995	7.986609975	1.406725935	1.423792519	0.936847382	0.123371072	0.130467082	0.18256384	0.200466833	0.149658853	0.356832419	0.95289601	17.27919701	0.193016459	0.391591521	0.502970823	1.616865586	0.738537157	0.298688529	0.24675611	0.307233666
M_DeepCast_50m_m2_111	Alphaproteobacteria non LD12	Bacteria	5.412510452	8.349387006	5.259360734	3.220908475	4.675839831	0.307137288	24.62710141	0.313901695	0.112158192	41.27136158	0.229375706	24.99797147	0.143590395	6.812693785	5.840949435	5.615179661	0.78919435	31.82775565	18.53211412	0.188349718	0.158474576	0.146406497	0.220835028	0.251286441
K_Offshore_80m_m2_123	Alphaproteobacteria non LD12	Bacteria	5.000860976	7.260144715	5.095477236	3.28914878	6.026607317	1.17132439	14.34680244	0.933560976	0.328702439	22.55573333	0.589856098	25.65480488	0.4159	4.778078049	3.827431707	4.552880488	0.999721951	15.86546992	13.86118374	0.318578862	0.309373984	0.304527642	0.470933333	0.501039837
K_Offshore_40m_mx_105	Alphaproteobacteria non LD12	Bacteria	11.83722519	18.77165725	16.33733969	15.77672443	11.7404542	26.19731145	11.2258542	48.38164198	49.41389618	0.405736641	43.75735725	0.839855725	45.20950458	22.81875725	9.775052672	12.69121908	24.96671221	9.244607634	6.675081679	39.88148626	11.24766794	27.05367099	22.55310534	21.12446947
M_surface_9_m2_109	Alphaproteobacteria non LD12	Bacteria	7.864238983	13.06471356	9.260011864	10.54622034	8.454662712	14.65312203	8.158884746	28.50855932	11.60951186	4.816938983	13.85262373	6.705789831	10.27660508	23.14049831	9.719111864	18.1831322	23.1044661	12.29585085	9.707886441	25.67402712	12.22685085	17.13487966	23.37349322	25.17975763
K_DeepCast_35m_m2_271	Alphaproteobacteria non LD12	Bacteria	7.678894803	11.84360225	7.481733006	9.350868118	8.104826685	17.33143216	5.631329213	25.82078301	15.28329157	1.172288062	16.8373368	1.957059129	13.67009115	20.46589354	10.74472598	17.36240562	17.66618764	7.998298455	6.150817556	15.59201629	5.72924059	11.47494888	15.27178427	14.04116756
K_Offshore_40m_mx_120	Alphaproteobacteria non LD12	Bacteria	4.229089796	4.952898469	4.262241837	5.037028571	3.247117347	7.702857653	2.990656633	13.38395	11.54889286	0.54879898	12.13875051	1.119142857	11.65972296	6.589479592	2.719192857	4.307065306	6.335625	2.507438776	1.814358673	8.410903061	4.418089796	7.645295918	7.690114286	6.682616327
M_DeepCast_100m_m1_138	Alphaproteobacteria non LD12	Bacteria	2.221003721	3.31716	2.391753721	2.748191163	2.33068	4.371212093	1.775179535	7.577592558	3.178971395	1.030353721	3.488064651	2.172135814	2.800537907	4.343038605	1.812051628	3.206832093	3.393896047	1.846376512	1.330354651	3.53545093	1.036538605	2.908864651	3.730749535	2.307187907
K_Offshore_80m_m2_187	Alphaproteobacteria non LD12	Bacteria	4.780972152	7.966337468	4.931658987	4.392286076	5.451942532	3.619586835	15.65446734	4.891729367	1.044467342	18.76994025	1.517134177	26.49686987	1.133591646	6.873649873	5.141798228	6.637850127	3.519718481	17.96080759	10.68612987	1.273454684	0.678675443	0.883413418	2.182747089	1.543026835
K_Offshore_80m_m2_115	Alphaproteobacteria non LD12	Bacteria	4.242123832	7.897543925	4.796786916	4.007985047	5.670027103	2.314140654	16.39629159	2.599438318	0.522833178	25.75536495	1.051883645	35.34376916	0.668761682	5.703426168	4.670900935	6.075591121	2.252408879	23.37055374	9.754430374	0.535765888	0.535373364	0.363007944	1.026509813	1.030165888
K_Offshore_80m_m2_107	Alphaproteobacteria non LD12	Bacteria	8.077799094	11.40910242	8.217270997	5.393364048	7.545831722	2.40198429	24.99514169	2.273635045	0.457587915	44.77573082	0.869945921	55.475	0.635480665	10.70510574	9.907780363	9.585473414	3.107633837	39.0970139	20.7849565	0.767664653	0.568555287	0.551468278	1.122370091	1.21717432
K_Offshore_80m_m1_220	Alphaproteobacteria non LD12	Bacteria	1.595209452	2.560270822	1.66479589	1.595689863	1.877560548	1.369695342	3.735229041	2.178831507	0.515299452	7.094007945	0.789568356	11.47503849	0.481969178	2.199686438	1.199439178	2.139069178	1.465425342	5.152433699	3.924353288	0.733187123	0.454034932	0.539791644	1.125880411	0.891610274
K_Offshore_80m_m1_144	Alphaproteobacteria non LD12	Bacteria	1.279236981	1.521455438	1.281338167	1.259114173	1.198539288	1.535731839	2.469547067	1.997433092	0.681626632	3.902163942	0.941679829	7.36622617	0.680094265	1.849000923	1.452978049	1.825370336	1.465223797	2.737837047	1.966285761	0.766730257	0.337831312	0.684069018	0.890969216	0.577317403
K_Offshore_80m_m2_085	Alphaproteobacteria non LD12	Bacteria	6.449769444	7.297958333	5.892988889	3.923283333	5.825744444	1.862480556	14.01840972	1.972104167	0.899479167	21.40534306	1.467420833	24.02534167	1.316766667	6.276284722	5.688388889	6.028209722	1.7787875	19.61333194	15.635825	1.110293056	0.824506944	0.9168375	1.201277778	1.183233333
K_Offshore_80m_m2_191	Alphaproteobacteria non LD12	Bacteria	2.006359514	3.769205668	2.416410931	2.120545344	2.861959919	1.384614575	5.219502834	1.895599595	0.358678138	11.17797126	0.627729555	21.54152955	0.476865587	2.898194332	2.570206883	3.471633198	1.66217247	7.895284211	3.286141296	0.280046964	0.232333198	0.205474089	0.702095951	0.401397166
M_DeepCast_200m_m2_174	Alphaproteobacteria non LD12	Bacteria	0.52532009	0.525353543	0.450784753	0.542042242	0.342812735	0.792970762	0.323700897	1.861100717	2.005416054	0.035269327	1.919937848	0.060474888	1.882995336	0.777634709	0.487961525	0.478615874	0.736046278	0.295962152	0.212598655	1.352778206	0.625591031	1.15184	1.203150404	0.934399552
K_Offshore_80m_m2_053	Alphaproteobacteria non LD12	Bacteria	4.739768554	8.203008048	4.983415499	3.855422057	5.327547094	1.885482861	20.05658897	1.828977198	0.547671982	37.64063383	0.97371848	37.93142891	0.707055142	6.933055291	5.843318182	6.65276617	1.90106304	26.80231848	17.58191028	0.729866766	0.544325931	0.569220119	1.02960149	1.118189568
K_Offshore_80m_m2_051	Alphaproteobacteria non LD12	Bacteria	2.812968705	4.238916547	3.174685971	2.239849281	2.980359712	1.523856115	7.079304317	1.776368345	0.384233094	13.31642554	0.553607914	18.56848453	0.431544245	4.269484173	3.670359353	4.02993741	1.745303597	12.04379029	8.18790036	0.619578058	0.366086331	0.479923741	0.866521223	0.745428777
K_Offshore_80m_m2_186	Alphaproteobacteria non LD12	Bacteria	2.549696341	5.095857317	3.190398171	2.514292073	3.62119878	1.253264024	11.29108232	1.42675	0.317554878	17.52453293	0.663298171	22.80101341	0.420612195	3.589490854	2.742940244	3.694617683	1.275753659	13.36947927	8.461987805	0.354945122	0.372316463	0.251042683	0.631195732	0.681871951
K_Offshore_80m_m2_228	Alphaproteobacteria non LD12	Bacteria	4.182452281	9.770326667	6.042683509	3.943836842	6.918261053	1.452032982	16.4772586	1.378348772	0.504362105	27.13606035	0.755249474	40.39005614	0.518822456	6.776265965	5.647837544	6.860315789	2.068641053	27.17436561	11.40377825	0.469097895	0.362355439	0.293773333	0.673253684	0.607710526
K_Offshore_80m_m2_049	Alphaproteobacteria non LD12	Bacteria	1.082254668	1.90222832	1.282152593	1.06782749	1.480037863	0.753802178	3.2220639	1.051014315	0.267906846	6.537814627	0.414734232	11.36244388	0.282368672	1.373619502	1.104879668	1.452428631	0.652588174	4.186754357	2.366422614	0.258662344	0.1778889	0.232557365	0.421380809	0.26572334
K_Offshore_80m_m2_061	Alphaproteobacteria non LD12	Bacteria	1.416320044	2.734519824	1.722020044	1.238897797	1.995755507	0.846929295	4.852379075	0.778418722	0.251715198	7.697140308	0.540501982	13.21760485	0.412532819	1.82625815	1.313448018	1.781776652	0.690951322	6.555922247	3.452772247	0.826523568	1.20791674	0.794449559	0.761030837	0.788111674
K_Offshore_80m_m2_081	Alphaproteobacteria non LD12	Bacteria	0.676269899	1.215140095	0.844809698	0.734551685	1.106252099	0.647917859	1.109110822	0.765378593	0.249058131	2.961302543	0.304804554	8.484608279	0.240546363	0.903410585	0.701451685	0.973246127	0.627040863	1.42450408	0.949755707	0.33439249	0.225170727	0.342246481	0.423820875	0.299973152
K_Offshore_120m_m2_043	Alphaproteobacteria non LD12	Bacteria	1.519555093	3.723626698	2.103314506	1.438189506	2.51221713	0.567901543	7.690873302	0.673401389	0.168929012	14.25874907	0.291731944	11.21945988	0.220473611	2.836150309	2.160231327	2.507416358	0.823481173	11.42667778	6.381942284	0.330186111	0.248757253	0.303092747	0.398328858	0.384759568
K_Offshore_80m_m2_162	Alphaproteobacteria non LD12	Bacteria	2.935994444	4.341658642	3.197210494	2.258687654	3.365674691	0.604304321	10.9774358	0.666998765	0.263672222	15.76011173	0.45383642	23.45729383	0.29309321	3.073717901	2.745550617	3.250623457	0.802625309	12.39796852	8.402062963	0.326587654	0.252858642	0.283761728	0.435644444	0.413609259
K_Offshore_80m_m1_082	Alphaproteobacteria non LD12	Bacteria	3.271702174	3.133330435	2.146265217	1.535204348	2.353428261	0.529836957	7.006330435	0.352765217	0.149056522	15.89076957	0.340165217	16.1692413	0.2242	3.007476087	2.043267391	2.762408696	0.473532609	10.59497174	9.074441304	0.14925	0.158265217	0.096313043	0.196563043	0.270297826
K_Offshore_80m_m2_048	Alphaproteobacteria non LD12	Bacteria	0.9765375	1.756435243	1.137427257	0.781965017	1.16662474	0.297818576	3.409209288	0.254590365	0.062853212	6.745937066	0.112730556	8.510115191	0.087464757	1.50130625	1.434953472	1.448633073	0.55134783	5.471955382	2.648242101	0.149319184	0.104687326	0.106093576	0.176973698	0.166897743
K_DeepCast_65m_m1_262	Alphaproteobacteria non LD12	Bacteria	14.49047033	4.306144066	4.483026641	2.098520328	4.058547096	0.238007702	8.151804419	0.187814646	0.068579672	13.06725013	0.166046086	9.061263131	0.110916414	5.638268939	3.579593308	3.43090101	0.251992172	6.13195947	22.35699697	0.069597854	0.0915375	0.075901641	0.107661111	0.122211111
M_DeepCast_65m_m2_129	Alphaproteobacteria non LD12	Bacteria	3.501005422	1.541655422	1.048557831	0.67638253	1.420195783	0.142463855	1.806086747	0.187429518	0.065895181	2.338491566	0.072307229	1.057680723	0.069886747	1.860209639	0.966175904	1.266518675	0.131966265	0.958233133	15.73941205	0.095771687	0.089789157	0.127183133	0.127887952	0.089618072
M_DeepCast_65m_m2_243	Alphaproteobacteria non LD12	Bacteria	5.177896467	1.138691462	1.243317959	0.651772326	1.388281943	0.093992738	0.68235525	0.114946712	0.060367026	1.56639156	0.0687895	0.451993916	0.060859372	2.315945731	1.146849558	1.20528842	0.095188126	0.321997841	19.02773032	0.073656428	0.049055152	0.082823553	0.082029342	0.072547301
M_DeepCast_65m_m1_275	Alphaproteobacteria non LD12	Bacteria	4.483674159	0.874665291	1.136380428	0.490586239	0.896482569	0.059121407	0.76825367	0.073655199	0.029307645	1.259624465	0.041822477	0.540458563	0.034925535	1.813284709	0.918194954	0.779039144	0.061247706	0.376118349	9.054681193	0.043011009	0.048573547	0.062154434	0.065907034	0.047199083
M_DeepCast_65m_m1_296	Alphaproteobacteria non LD12	Bacteria	3.268406646	0.876810742	0.901851314	0.453157651	0.940092427	0.035291422	0.946278516	0.04500881	0.022262674	1.659266461	0.026983849	0.501138022	0.024358964	1.754921329	0.913584621	0.995136862	0.040964297	0.448233076	14.59954992	0.030151005	0.029989104	0.036723029	0.041545904	0.028294668
K_Offshore_surface_m2_020	Alphaproteobacteria non LD12	Bacteria	9.496268919	6.268122973	5.772467568	6.787585135	7.407221622	11.39149865	7.382113514	28.13636622	8.785722973	1.259156757	5.667141892	3.668433784	70.2115527	1.725813514	1.076043243	3.407641892	4.668072973	1.408177027	0.954918919	18.97627162	19.37064324	17.21145541	20.52573649	14.50394459
M_surface_10_m2_100	Alphaproteobacteria non LD12	Bacteria	2.542986667	1.64198	2.129226667	2.88144	1.71036	3.96002	2.921493333	13.15645333	0.6983	1.897033333	1.942366667	2.251946667	17.57878667	8.105786667	3.687806667	20.85814	23.6615	11.05174	4.358773333	35.20310667	2.462126667	8.922633333	13.72034667	1.595526667
K_Offshore_surface_mx_080	Alphaproteobacteria non LD12	Bacteria	3.647614286	1.664002857	5.016551429	6.194325714	2.184011429	2.877477143	2.921528571	11.85921714	0.730857143	0.824894286	1.621268571	1.794488571	13.79224286	2.5624	2.06662	5.616934286	11.46117429	2.906354286	1.26326	12.51690857	1.348242857	7.497082857	14.98177143	1.706117143
M_surface_7_m2_013	Alphaproteobacteria non LD12	Bacteria	0.04474375	0.033946875	0.02506875	0.021357813	0.026489063	0.062198438	0.052964063	0.074201563	0.025576563	0.049489063	0.047876563	0.059954688	0.064223438	0.055948438	0.03620625	0.055276563	0.038984375	0.04500625	0.070901563	1.300078125	1.125696875	10.523725	4.267165625	4.2031375
K_DeepCast_0m_mx_190	Alphaproteobacteria LD12	Bacteria	163.5386008	88.82773647	90.3229483	98.78211475	68.81008525	346.8200569	63.96470843	334.978536	153.423418	25.34525754	364.0816104	48.63714765	325.1148292	234.927565	113.1613718	124.5946605	187.1672126	68.91116499	38.51164635	393.6292425	576.4749746	368.4458311	349.7788092	354.8511613
K_DeepCast_100m_mx_319	Alphaproteobacteria LD12	Bacteria	76.39646929	41.93659165	42.14608268	45.87407732	31.55188346	162.5583721	29.16504866	161.6266946	74.34861024	12.49231764	179.0168814	23.37429984	147.1808761	112.0663269	48.79195591	56.3904211	88.72895449	33.02735528	17.9095915	183.6003691	265.5859282	174.1750061	163.9994501	164.6276093
K_DeepCast_150m_m2_191	Alphaproteobacteria LD12	Bacteria	31.76245089	19.36326203	19.63017975	20.23780987	14.23761595	68.62810405	12.02173215	78.77741519	42.46213089	5.70802557	103.0191501	10.34729316	74.03425899	46.55380177	16.08493595	22.02419316	37.85589139	15.68342456	8.323170633	68.04989241	62.85014127	68.76071671	68.7212957	64.37046658
K_DeepCast_1200m_m1_106	Alphaproteobacteria LD12	Bacteria	26.50088246	17.01781777	15.6318718	16.5197519	12.0928609	57.63513436	12.42991943	62.50485972	33.18885024	7.267524171	79.04889645	10.40187085	61.64401185	38.48876777	14.67016327	18.88800118	30.84994123	13.24956564	6.93327891	58.21758957	65.81218341	56.71149384	56.68071019	53.01961801
K_Offshore_40m_m2_283	Alphaproteobacteria non LD12	Bacteria	2.14738549	2.762989685	2.071686713	2.392722727	1.72736521	3.438576224	1.748615734	5.322352098	6.497402098	0.241790559	8.396614161	0.425034266	6.932547902	3.56509458	1.910285664	3.276888811	3.721144406	1.737240734	1.388361538	3.296580944	2.225692483	2.632804371	4.016637063	3.815989685
M_DeepCast_400m_m2_294	Alphaproteobacteria non LD12	Bacteria	0.707230936	9.999998328	1.924454515	1.965654013	4.413689298	0.726881104	0.724295987	0.577234783	0.054451672	0.061773077	0.061716722	0.114769064	0.085480268	0.388852676	0.780306856	6.43477291	0.201508361	0.348144816	0.490798161	0.318851672	0.105059365	0.819414548	0.330134114	0.337047157
M_DeepCast_200m_m2_220	Altiarchaeota	Archaea	0.83642093	3.901664651	3.46157814	7.867031163	6.553555814	0.001166047	0.005257209	0.000828837	5.35E-05	0.002939535	0.000749767	0.00014	0.000936744	0.162694884	10.98284977	7.814422326	0.000101395	5.26E-05	0.104957209	0.000275814	0.00089907	0.001576279	0.000584186	0.000686047
K_DeepCast_1200m_m2_098	CP Aminicemantes (OP8)	Bacteria	2.544454371	10.67162286	5.861213545	11.2781048	11.58565687	0.002048703	0.021111816	0.001849664	0.001905668	0.016335543	0.001396734	0.014829971	0.001795773	0.695381652	12.33764784	16.6789488	0.001434198	0.01438194	0.265785687	0.005307397	0.005937272	0.017112872	0.003550528	0.005159846
K_Offshore_80m_m1_225	Armatimonadetes	Bacteria	0.860356422	1.627159633	1.112525229	1.074091743	1.316527982	0.915169725	2.036987156	1.079907339	0.268685321	9.516548624	0.486986239	17.31778761	0.349015138	1.096619266	0.941943578	1.452698165	0.751302752	2.278888073	1.300166514	0.283587615	0.213075688	0.250681193	0.433637615	0.274959633
M_DeepCast_50m_m2_086	Armatimonadetes	Bacteria	1.063012971	4.119502615	2.511793828	1.244216527	2.723723431	0.057320397	9.220163912	0.037013285	0.054758577	10.76883787	0.071139958	7.453184519	0.056902406	1.720045293	1.370793724	1.396184623	0.128402301	10.53649561	2.999778661	0.023776987	0.014810669	0.026256695	0.035495816	0.023390167
K_DeepCast_1200m_m2_191	Armatimonadetes	Bacteria	73.2378	47.41608333	61.39359792	40.6794875	53.96370625	0.026097917	0.4399	0.025670833	0.02241875	0.47834375	0.013695833	0.1012375	0.023085417	19.64153542	45.48204583	55.67927083	0.019204167	0.13600625	12.25869792	0.0309125	0.01319375	0.029845833	0.01344375	0.010883333
M_DeepCast_50m_m2_207	Armatimonadetes	Bacteria	0.403174813	2.418174067	1.211720163	0.657400747	1.506801697	0.015355126	4.258457502	0.005595112	0.003386558	4.670206789	0.007568907	2.270291174	0.003576918	1.131028649	0.903664087	0.993361711	0.116719688	7.46727074	2.286025187	0.003535098	0.010191446	0.006736253	0.005365513	0.001496673
K_DeepCast_150m_m2_147	Armatimonadetes	Bacteria	8.649333952	6.069192921	11.6833866	7.023231753	7.255201649	0.003005842	0.062098007	0.001881306	0.001795258	0.045041031	0.001677045	0.022024605	0.002111203	3.704080069	11.58681107	6.455015808	0.001714845	0.02468701	1.917310859	0.003010103	0.004032921	0.010080344	0.002551821	0.003140962
K_DeepCast_250m_m2_231	Armatimonadetes	Bacteria	1.655549378	40.82029281	6.393582711	24.9973823	41.55885477	0.003843154	0.025019225	0.001669848	0.001139142	0.017364315	0.002135961	0.017428354	0.002103596	0.534457123	24.70781964	47.1703751	0.002137898	0.012610235	0.210504564	0.003432089	0.003941494	0.006277317	0.002834993	0.002715214
K_DeepCast_100m_m2_289	Armatimonadetes	Bacteria	14.77432232	1.325723356	5.122122616	1.600839763	1.496236659	0.013046341	0.0741085	0.010486622	0.010054915	0.078671766	0.011024095	0.065655137	0.011020251	3.593698004	3.807105322	1.76348714	0.010847746	0.047631264	2.251921803	0.009469771	0.008653067	0.023592239	0.00994952	0.008019882
